comment_id,score
20161367,0.9981662738139254
20197625,0.290469340165847
20294771,0.36491014998263854
20370142,0.34474980680485634
20444489,0.40277925983026464
20456166,0.610089526182509
20572789,0.6960318096569346
20594900,0.3501905420419507
20620632,0.7930944737989266
20645385,0.2953428164857157
20675601,0.8512771584823595
20793307,0.7255536456223319
20793653,0.6763697126972573
20813396,0.7244383559535089
20818276,0.9143940035803775
20846634,0.6982660773508722
21102072,0.05602610068150071
21190574,0.11557224032452276
21231773,0.6644534632182313
21248003,0.5231533824799669
21271322,0.5690970413509424
21329823,0.06172827184657754
21403851,0.6946297641239393
21565715,0.8516725421263346
21653454,0.5609712701472493
21694782,0.14179045816616193
21714863,0.9941914374001712
21738177,0.48478732862209384
21738332,0.9386606745622558
21775699,0.07759367753971848
21782806,0.24648042210023527
21783490,0.36831257996006606
21786174,0.2383189211028921
21786447,0.5614300021834129
21835477,0.0668927548716475
21901674,0.07609402859840067
21929764,0.513083061443632
21968269,0.0717814725456568
22043914,0.6849766188404824
22072436,0.9736906887726123
22082942,0.8466613942304454
22233959,0.16836214673907504
22299966,0.24970490213898644
22345481,0.9877999887347367
22419343,0.3960154242288464
22419601,0.2661949427241445
22429173,0.17517677694560485
22448624,0.251061915232419
22457181,0.9727554750330761
22546697,0.8714925072289366
22608550,0.17464105648184583
22614366,0.3093398172633622
22731448,0.21269787694778908
22778042,0.13698240659203684
22872304,0.9462420177347267
22880227,0.4055153202816709
22898536,0.0443966135207542
22936088,0.04756819143804937
23020489,0.9372047159368072
23179159,0.14627741067021138
23425879,0.09521228536169524
23474542,0.9558431667435843
23498269,0.10889780101567666
23525772,0.5934645670977484
23661718,0.8606010891586969
23677598,0.1611386591128381
23705594,0.7284447115062852
23756025,0.42285449602765485
23794859,0.9638753993207126
23796418,0.2714556275668277
23956819,0.47152876548345285
23972299,0.038701367058712
23974055,0.14612575778068154
24053937,0.018463994010222008
24118417,0.5137299988337388
24126651,0.2321568038578905
24149601,0.4045655469474725
24269053,0.12969363054760705
24284368,0.7635064259538134
24286239,0.2900752712511883
24414215,0.26579005611524587
24429536,0.8772769489097825
24604768,0.9936601478506663
24722793,0.6863908908267197
24777589,0.7948453321153237
24970985,0.7963554777115291
25001203,0.973989468111321
25003176,0.030098308996588125
25007610,0.35364896894823383
25181962,0.16213498538120263
25278068,0.9795579830510733
25325879,0.9236904844933971
25400971,0.970638477441141
25402571,0.19669213789375364
25420799,0.3521720927154654
25461468,0.6452696491535123
25494060,0.9098125451036927
25533019,0.03609194137252063
25670483,0.2466120589158588
25767567,0.436338602336773
25809752,0.12814956141507552
25830104,0.8304100497722765
25917210,0.941386997256809
25922649,0.13921437780298837
25967322,0.39472578797307584
25989415,0.6119260496690633
26242651,0.2720874151964123
26325506,0.0804024874171812
26335756,0.1089833817508481
26349523,0.4276466989974436
26793359,0.9619883652117136
26793416,0.9283010176869774
26794095,0.08716445749530657
26899757,0.587433229818657
26909796,0.406450970782779
26925848,0.08550039657455279
26982784,0.2958030207772993
27039364,0.18355780341830652
27089133,0.5812727896249407
27115707,0.25242994529706286
27123550,0.8416108693321941
27132410,0.029978779998280542
27137812,0.20548365379404168
27223714,0.5701566914429511
27349041,0.8266720197872524
27366284,0.40246219007195094
27528479,0.176657039575297
27682293,0.999810936934127
27789129,0.5969025243934506
27832842,0.13297720770336452
27879031,0.7096729527382488
28007034,0.3258461230553571
28093131,0.17893730730323834
28168427,0.959752565009966
28168854,0.9284587031234802
28220723,0.25919075660939567
28239528,0.1802098921458389
28266019,0.8653858906381678
28304866,0.3931344708189936
28515859,0.7945293875430144
28558590,0.295212539642716
28638069,0.8818919343297759
28762968,0.5819292346686505
28787225,0.5436320639384242
28788566,0.2675849263431608
28807993,0.9989515060331248
28808212,0.9996748329257754
28814263,0.66125294564427
28917131,0.46253514737243207
28984760,0.7100589180364694
28995854,0.11837726268464899
29038092,0.536531164732009
29115136,0.1756408730693208
29193254,0.753837718593417
29205887,0.5944316640956613
29351956,0.40031718454063187
29352085,0.8720554087709568
29418110,0.6401379133722408
29418739,0.8168806114688749
29572921,0.6493047363575737
29662419,0.78581776723928
29705417,0.1635009660503745
29706436,0.6557693769839819
29822635,0.1604780871187663
29934666,0.23449932122208972
30061150,0.9141505813244876
30153305,0.06620958824922459
30234746,0.6784560192148023
30245285,0.8141351175443978
30291071,0.08642381210791088
30367072,0.4045956654407128
30449411,0.422258256411163
30453306,0.37237798675918515
30526942,0.15310805501483593
30588951,0.22915778250247268
30635003,0.6530133463408395
30669871,0.6918777060407187
30692789,0.18081261741941124
30799692,0.11844946664878869
30831652,0.17163618910873069
30872736,0.5111671401554307
30884904,0.8152905714587634
30922954,0.26342032487096495
31032742,0.3039750363558325
31139713,0.020879126806618895
31189093,0.7233527263958444
31198766,0.5518071252671012
31241721,0.5679846905345192
31256555,0.12658698716887617
31279185,0.33129023041372263
31300388,0.61312622107668
31307489,0.038472696618448286
31309403,0.08086327039718899
31324318,0.3500112165850253
31336811,0.5943337530176978
31355709,0.47988514714982955
31363021,0.6931760568035792
31371570,0.691078061156122
31374156,0.7207018549684403
31379050,0.4243999585254658
31426190,0.8238121710972266
31495753,0.6163972311857799
31497767,0.16785787901024857
31504510,0.26509671217460024
31531665,0.1657286282764584
31561411,0.028886753405326076
31593271,0.5964996130496687
31603667,0.421121613638447
31631411,0.8280224821023529
31662529,0.7690521619695342
31697405,0.13884014904179073
31702075,0.5939094318802028
31732484,0.13692739617916072
31740337,0.3789233007052145
31878922,0.06257416923338811
31922879,0.7421731273193684
31927593,0.027465506417791684
31965924,0.3615335945923346
31974214,0.8544745817635283
31975902,0.9444758464107752
32088224,0.4897170360840895
32241380,0.7147715392422309
32241935,0.9707574303424995
32385940,0.8849711859274146
32508528,0.9849476317063313
32740403,0.6534192524724872
32741251,0.39205709094207863
32751874,0.1970586159209208
32766673,0.9207264347072575
32786255,0.21750888881459657
32813663,0.27541178807676425
32848694,0.30323164624129906
32882824,0.0816273277917587
32923461,0.33787457592716275
32957358,0.675641178229655
32959837,0.3636801753071184
33013286,0.17554253748889928
33029748,0.7913601427341352
33030352,0.4774319169503563
33047355,0.6741498068092687
33164504,0.10545537016427897
33266075,0.29692520662935684
33287541,0.7063638625691131
33295936,0.7289180869537134
33395555,0.2943724157736655
33396312,0.36735514657263024
33481190,0.877024947078574
33494534,0.7235114286371811
33505079,0.4775086565053884
33523381,0.4754275730728473
33528477,0.5875063152900781
33529182,0.9882902189543525
33759637,0.7851482926032956
33825499,0.7783375571367768
33839397,0.40033542389965915
34005705,0.10273476623206543
34171118,0.19598179891703868
34193470,0.9771190982288099
34375931,0.30234278353391325
34391834,0.6676253583165376
34441528,0.9813526779678802
34495620,0.5018494425955756
34504506,0.12156750404670742
34581073,0.9842818560268785
34581113,0.9843607042749724
34654406,0.06514694332074918
34729952,0.06313501756204784
34766296,0.6680411802264319
34837439,0.157143441431385
34839092,0.5481636826856469
34941415,0.9038840437349505
34941506,0.9317189135817551
34948878,0.9204783229450971
34964542,0.5956383425636467
35086420,0.8190690053488097
35151551,0.9926521111280657
35181186,0.9775999282792108
35226881,0.4219492907618841
35246825,0.25310317935380144
35253552,0.048698653915408834
35445625,0.26741686014557053
35486216,0.6242951081958977
35506774,0.534735406022538
35511341,0.8908032426125936
35610290,0.9969343409683018
35613230,0.3411167199347488
35670825,0.9495752299624591
35676469,0.9894998487873439
35723989,0.5951072424067397
35724680,0.7750112512846307
35730554,0.8546215881752942
35748442,0.4668142420747807
35769709,0.1926819862718569
35806052,0.3215984910233656
35819235,0.536957312349302
35848000,0.4959777779225433
35871938,0.6185086254386774
36026897,0.4266843981031536
36046874,0.7332324703187939
36073462,0.35120036467984433
36083542,0.949289190968984
36134097,0.8386685626554536
36152432,0.9927273249201494
36163985,0.7774051669715606
36192520,0.747580253659172
36275335,0.631439928909193
36317180,0.8317029179062175
36355747,0.19227929352738898
36455758,0.8533408181723884
36597733,0.2405897662090097
36664207,0.42471600292885175
36679516,0.9946943800864947
36685987,0.6110453150899585
36687286,0.7153237009598022
36693406,0.49592338110840034
36694131,0.9853823341499135
36840305,0.2561222867006504
36842257,0.9874508384339153
36889375,0.8767244565727207
36980280,0.39939042025958493
36987329,0.9985522098958322
37134759,0.2343773657240298
37265828,0.011030309708302433
37267438,0.27977832714946205
37268348,0.25269218906281643
37279652,0.8283175535355333
37317964,0.9362809605600423
37347598,0.6885577490895831
37351406,0.8849429924299745
37397412,0.8489341484115505
37408127,0.8518895217580084
37428427,0.27926209868170176
37441539,0.6625912671671782
37470783,0.5726983048276135
37471992,0.7145610016109957
37484609,0.27613612691583134
37550055,0.14062779770991138
37639291,0.3463894636907446
37717187,0.6799316142242463
37757287,0.9351487392452864
37757842,0.8635538106440259
37821071,0.358384338853745
37846841,0.257106422280731
37939925,0.7529313233251914
37964541,0.6089973492402756
37972197,0.13675394582771905
37974315,0.11112083400239853
38034639,0.8228403694078611
38109906,0.4248679657030223
38141163,0.597525135743485
38271420,0.24953895239885474
38418285,0.27300850268029303
38489648,0.3427740370385171
38508506,0.5358923692837587
38511632,0.42246407919161627
38513436,0.42341378626035103
38517702,0.9032892561901693
38534331,0.5717373322592955
38553147,0.5166896917600422
38616146,0.6412574160816588
38621425,0.21010913354654495
38637293,0.6337080414061721
38663505,0.881468408853736
38666053,0.549958584384381
38702512,0.17756526863041863
38729336,0.998190664804094
38787516,0.9356239551489621
38789423,0.4532714718996047
38790519,0.4347731199724925
38861509,0.944783337222152
39011693,0.5349973939126682
39013206,0.7302230712560225
39046860,0.7845500382033138
39063323,0.5969914412276072
39123028,0.8737099422394108
39144329,0.4720503982552163
39233746,0.20099018734065696
39313174,0.5809880542005768
39323223,0.24311271982595622
39456904,0.42587584945741735
39507637,0.3832403591018571
39517955,0.42350227518414646
39522580,0.9963067075312977
39524200,0.9900890019611714
39580387,0.9003866901623305
39601181,0.8950621738667943
39605516,0.9235586019777413
39606226,0.2409775777548489
39606666,0.8282737447108413
39608070,0.7361106615108435
39636922,0.6266834161708172
39646018,0.9236203769488899
39663459,0.45414542324687923
39682250,0.9466925477378374
39688835,0.3455326177067424
39745032,0.014637437166016643
39754778,0.16277416777377915
39801209,0.8062138387643227
39801325,0.7418679763416528
39829806,0.6288452008375108
39874364,0.5073123264660934
39902327,0.7948328849987769
39952343,0.21086714473611404
39953508,0.8857645836611328
39969782,0.7569161827145252
39971194,0.24964893078014794
39979545,0.83015805783252
40151836,0.35749954774881026
40164639,0.6162265650562335
40168498,0.11246619514172258
40316561,0.7436897116287893
40427210,0.6424041680376461
40427814,0.31908317084624505
40508854,0.9746105958348712
40509974,0.719549530506751
40518939,0.22349757841209925
40531174,0.4281023814438424
40544179,0.30953422823885357
40550269,0.4339870466345565
40573931,0.12496365592763098
40586762,0.30471875985601
40600096,0.6766711573422202
40667529,0.2190196199722564
40705905,0.07073929295916245
40831198,0.1304079756165644
40835384,0.9817523873829299
40836966,0.042004055126868535
40860184,0.43409657655607
40860509,0.33230209478201633
40860833,0.9973215776960812
40918105,0.3052725000534444
40918747,0.5460013847471128
40934487,0.3121074582698305
40946627,0.989604079172723
40949547,0.42237994346698626
40957344,0.5324931258245537
41084329,0.10608242324172129
41182668,0.37166065173851787
41208023,0.5835189095145502
41212118,0.7458344292171203
41303138,0.8477413941430412
41403425,0.3325012546416342
41463600,0.21745234255854368
41598882,0.8177817827369657
41723150,0.9725568183929534
41922319,0.10455319088053161
41926316,0.14760689710179445
41967891,0.2513194537335932
42002432,0.24731836382966157
42004397,0.7373892630923095
42083758,0.34138533672071014
42118057,0.8554673204548872
42224714,0.03767512348702758
42229919,0.07759367753971848
42294848,0.9593486182441731
42313136,0.06417475444889141
42332429,0.9275963798506759
42405273,0.13744869842864088
42514631,0.25650489184319314
42670279,0.332657109369174
42693893,0.8277703623669984
42694852,0.9877759928399937
42703440,0.8647101672720015
42708387,0.9708759373799153
42758906,0.0887233838221406
42772059,0.7042763967201656
42784869,0.9490499210079194
42799033,0.18822829328910487
42813759,0.5950045345547819
42814930,0.3390933957756511
42828465,0.4025563407099051
42837705,0.16582460306408583
42912199,0.5576345755903825
42995307,0.21924447667587285
43023754,0.7299461586723767
43024416,0.2116070063375861
43038642,0.9181986134137228
43042471,0.6382374886606216
43068330,0.9939299554326397
43069199,0.9223161187561518
43069453,0.8706528530240236
43256447,0.6099215635920472
43263946,0.9024465391838734
43279743,0.42244725681650186
43294102,0.6251279568970145
43324052,0.8238951296603791
43339456,0.17440343187179835
43480465,0.5089887724732973
43523678,0.5076398693183719
43572250,0.9678325195480038
43617335,0.8870496436018296
43634042,0.9235095202214493
43650283,0.71756151540746
43665290,0.7127922956772885
43749064,0.9726999775566839
43768013,0.807543060475102
43772781,0.026054845743927423
43784329,0.6172509171348708
43842213,0.4426906560892953
43886147,0.18673795028611617
43908355,0.1453699405231138
43924460,0.9401829700586716
43925150,0.9294063517243126
43940590,0.45225047446710204
43960877,0.781768098970406
44047367,0.273539744406624
44075032,0.4813518683435199
44076495,0.9292681347282129
44208262,0.9618812614763351
44211087,0.8677207968183305
44336478,0.649342443855492
44497141,0.19957599814692195
44518198,0.31855573207988924
44602850,0.1723753130180496
44636510,0.24712755825773927
44684003,0.7935475054327501
44707485,0.8373120644250112
44713374,0.5927570603285267
44720901,0.3898501634394344
44819261,0.11800765401909707
44859002,0.9894024488064255
44871643,0.7868386488852973
44880333,0.17936800124018368
44891429,0.28480101117522333
44930656,0.4420908158311364
44972898,0.07759367753971848
45013548,0.5426677044195609
45024750,0.9553885154933865
45091191,0.4712945045736307
45148277,0.1749490674175222
45221917,0.9936428381370088
45430011,0.8310695222388218
45430576,0.8105153683555213
45454916,0.469318164550141
45455267,0.5803609245790883
45485229,0.7444412938393138
45491671,0.13049416365300712
45545257,0.6581868022557896
45546407,0.14242986251833054
45589553,0.24024951784978624
45734743,0.7530586487577935
45748375,0.8546634805967112
45759610,0.5628519866915639
45759724,0.4366991431987067
45828542,0.15610898844056592
45828933,0.921869998895011
45834996,0.4319364128524138
45835146,0.535738618178081
45879024,0.1292008946713485
45885037,0.9175274565116533
45887300,0.15296256523342805
45985421,0.9989924724705851
45999232,0.7798080665472871
46004414,0.2620431098958208
46061782,0.1154991190021076
46168760,0.894678721995805
46169750,0.5470118537830462
46215290,0.9929242836285023
46245446,0.954874665412974
46256650,0.1036065163260144
46347755,0.9510730960384408
46394564,0.29198783393956834
46412231,0.18222294173124606
46434527,0.12847879855011715
46450087,0.06589404728951463
46490140,0.34998702362424283
46502802,0.7421335096921178
46506681,0.25066195764322535
46571347,0.6416458675880923
46614689,0.5949547751702817
46636093,0.8054723520282178
46708681,0.2445838574723374
46788778,0.3332093035013299
46808698,0.34280946746455193
46812423,0.3429763788687456
46817650,0.5185571685512965
47013284,0.9933315401588684
47062772,0.12985637490202165
47066277,0.9762341738079195
47074405,0.03207458030279305
47096052,0.9800686016485862
47167664,0.9945768665014231
47180996,0.7572679690756788
47206079,0.875414487492957
47206943,0.9173102053865518
47209437,0.9748443737895849
47230946,0.32237364059955387
47326663,0.9913311045614592
47332881,0.8338292220726045
47376720,0.2504226570229683
47410035,0.21528596106147208
47474480,0.3535778480628732
47532924,0.22695109661813576
47591373,0.07161987391760213
47636387,0.30418820410113884
47637143,0.7788119281327799
47735487,0.9915677908359591
47770993,0.2109309378047572
47784462,0.3011100783263579
47884393,0.5502453520857937
47902021,0.46020321295128697
47934105,0.770788205289163
47946093,0.2188851578330832
48053468,0.4883418882761789
48095705,0.5584264236903842
48113568,0.36343720486881714
48256244,0.21029957315751122
48362507,0.15716991513302092
48382058,0.5832458975721179
48389531,0.6410662685364623
48569322,0.7928080411574471
48600386,0.762432929589094
48641364,0.45839178213202647
48645348,0.9293179288550575
48656419,0.06105331754630966
48751621,0.17135960756920904
48804710,0.4579341262046208
48805864,0.007171175984138082
48893296,0.3202574383431701
48909436,0.13451883032087225
48922993,0.31204575785954874
48959282,0.2939605241555193
48980684,0.19263637078901819
48993477,0.8295231876759095
48998464,0.6120590544108153
49008307,0.31383079751614573
49046099,0.20346977545108783
49054538,0.9331121254081552
49161741,0.05871537391034519
49216435,0.954558250024249
49253384,0.12583157468620756
49256374,0.07759988949195236
49258040,0.0222829162180926
49368174,0.7201942222104247
49436140,0.21712428596610608
49523482,0.39559213593430476
49540453,0.3486376712062725
49548210,0.1317439052876331
49585460,0.23765666015708975
49603378,0.808841295364645
49603605,0.7598192628340436
49616154,0.3494089280681783
49617363,0.2725862292504146
49632474,0.9513680262584908
49719313,0.5411674112637213
49729677,0.8700267225375204
49744610,0.48262275407254834
49806559,0.6384575642209975
49864851,0.27134290447300297
49873182,0.3249431843696935
49878995,0.4354387729215601
49945742,0.1075602440616621
50126101,0.8297096936677802
50131897,0.3866554902341444
50217272,0.2791761709509694
50327941,0.5522636994119192
50391669,0.3385846574395171
50471029,0.9434224883140057
50763216,0.9340492562997468
50775267,0.4630386827109327
50779216,0.10700646456306981
50901240,0.3776949228392244
50961057,0.4585889831654238
51023815,0.9827456299141534
51112096,0.3449285616029164
51176662,0.4737454239222857
51225286,0.9291629458167344
51241024,0.036890277584304236
51367602,0.9439883493125915
51483532,0.7474040232804741
51489105,0.7542247831036151
51503950,0.9120391216251035
51504291,0.699996043463031
51533555,0.9791304078900585
51560374,0.4861767725515746
51561776,0.24711957745640278
51562947,0.31952323544864863
51564840,0.39442863699664404
51572613,0.4263944817747136
51646704,0.5463790538348282
51773771,0.49110485749062216
51881937,0.06914698263165588
51894193,0.21778124818170966
51929790,0.9087825027236546
51935712,0.4010897583107615
52104533,0.10818879757062201
52167514,0.8529958482764667
52190982,0.678382972704555
52260330,0.7454607596464382
52277265,0.4647267436191073
52339003,0.7899838048968999
52402261,0.5767983479856674
52419537,0.4802986294943647
52504235,0.94808555166843
52555974,0.2079438057119206
52712561,0.8958780796630258
52742794,0.12352718326913882
52909864,0.12017313018665336
52947182,0.9735552356395684
52958915,0.7227903356539105
53043555,0.06087450981067998
53044081,0.36942462418340427
53148188,0.3486939304316243
53197606,0.24222364030648602
53229579,0.22532760437888866
53247609,0.718657613730978
53259936,0.569600038048931
53292748,0.03300680747665853
53412921,0.7755250996601648
53450953,0.2626826503600644
53541702,0.3664369480409927
53590322,0.4670806673510159
53626596,0.49624535510423023
53631073,0.22734630717007615
53691842,0.7507634685102949
53712238,0.11344619561384822
53754966,0.7819141349805933
53765130,0.5412309255643543
53827972,0.5547870928038345
53871702,0.789310380022165
53973622,0.12086746735334757
53984703,0.4886617454486976
54144330,0.2787730316885924
54145986,0.635849429452948
54281419,0.23058774449347064
54357596,0.9584203186548512
54358653,0.6385008087257528
54366291,0.7021864426599648
54376224,0.8333860528912854
54391631,0.5040587931738651
54499379,0.8047344287810431
54531669,0.9345154700588545
54631644,0.3706278383996222
54752212,0.7850644991664805
54756167,0.9848583034681538
54772341,0.9937726720704912
54867492,0.7828437601066154
54868258,0.9922527961970022
54925026,0.23467852006184764
54952154,0.7061650535573509
54968125,0.19796970152267396
54979787,0.5966471220530424
54982324,0.3212191537153443
54988388,0.8603745864364197
54990821,0.5343070600653084
54993478,0.7774177841523608
55003809,0.3892915767805441
55007440,0.19555058361281477
55051267,0.3050267139358847
55060640,0.5803581993771387
55065832,0.8955361007165985
55074008,0.5939195529520906
55085825,0.9373490492304847
55107908,0.40453430338442875
55163547,0.2824352390531504
55174631,0.9621859758590074
55178049,0.30307547083546693
55234806,0.17760028806559647
55275439,0.24983856500359158
55330636,0.5510280124741952
55360549,0.9412493061978713
55383934,0.45014135682982975
55417830,0.9905352650482364
55546173,0.9380334577507752
55559877,0.3972224572884738
55611716,0.7976908664606217
55617363,0.09380985259513375
55641555,0.7928185569125324
55656582,0.9927832098376267
55659563,0.25085275184440475
55675001,0.5475272729610324
55749919,0.6539894890634376
55877129,0.20425653641384145
55884116,0.9747558630687196
55913451,0.0341724725060291
55960873,0.6152404579807647
55993390,0.8149946175811105
56006698,0.603583624720664
56010828,0.4509974571555235
56010985,0.96798002013603
56057606,0.985337005107224
56057918,0.9873955116549297
56151052,0.7698293202200195
56193368,0.23900737575291592
56223583,0.3375590729092822
56233652,0.9110353376608236
56327596,0.2717322731962335
56342254,0.3276842406575871
56405407,0.8833086651662614
56451990,0.3367853717078529
56476596,0.36313397638032024
56547864,0.2529621904335675
56550197,0.9041237212867401
56568336,0.7580560980155757
56568700,0.36313397638032024
56587685,0.18055054951929986
56623323,0.7098842295678691
56632922,0.12706437051155403
56698683,0.20492656331598705
56720688,0.44633516341553564
56864622,0.499378128741554
56878378,0.3498077538852483
56885002,0.4422328737408808
56906788,0.49018897535762523
56931586,0.9482509935477792
56949880,0.8170133188248093
56967205,0.14685430707797034
56967909,0.3489355097477007
56985529,0.7904265786191925
57010537,0.3247588828801837
57048145,0.47028952803645413
57050392,0.43185582269670936
57100317,0.303784272877957
57143918,0.6678877584654827
57161743,0.023671239013154207
57172318,0.02824288365855939
57283716,0.6232174944024735
57283960,0.8106654794363823
57289894,0.32368776354517076
57297672,0.09762457690888499
57323156,0.5869655131149608
57345210,0.3523761385032541
57358689,0.04882521744570288
57427478,0.177381418616625
57436026,0.2289121352256896
57463707,0.8132486187626708
57485756,0.15136582075167537
57549868,0.11890651015844118
57565999,0.8942503075390583
57610529,0.3601634353612811
57612234,0.8847787117200603
57620844,0.9896071774029417
57620921,0.13959741846292967
57621190,0.9803776808809057
57623657,0.35231184966655466
57627712,0.4517451900821811
57680901,0.0969261879254929
57682322,0.24510676759475145
57705458,0.10982574506916268
57724941,0.4144460527769208
57737847,0.43433819863229794
57745953,0.36924689200429595
57754816,0.354330868766222
57806928,0.5910228240813563
57861113,0.9830786637421418
57917221,0.313824415107776
57954780,0.651603110282646
58072139,0.8105731163787367
58129545,0.9557521830104333
58138705,0.8076110164945504
58173200,0.3343782520657829
58222126,0.7819618123662117
58225657,0.9753382917164586
58255915,0.8139816009296349
58265055,0.8775104207917656
58268892,0.9952089780004183
58285029,0.6490271471155847
58414454,0.7967791475467924
58463093,0.32511012605787654
58606292,0.11972325856077935
58620513,0.5199193657079415
58639727,0.39745052035713385
58640957,0.7189426869507929
58648281,0.07572881027291486
58648940,0.04887427470351234
58693602,0.7272757220092035
58705705,0.9723179018734853
58719832,0.3919815279632643
58721005,0.24839766461469703
58725185,0.5761468889989932
58785678,0.9033698179119262
58787682,0.5811533999820006
58809761,0.6769096350552227
58867483,0.2127512644661822
58870691,0.3134256560130381
58875517,0.7666101884348745
58913660,0.24121597093734884
58920986,0.41072727131096815
59014576,0.14158967228130925
59111195,0.6856362327507253
59151253,0.6929924271677029
59175761,0.13163355080221353
59273228,0.5066171829808702
59360421,0.6175163054281261
59363899,0.6888768345649028
59522992,0.36742151710444065
59559029,0.5323366026697521
59611256,0.3911606948294509
59639491,0.8812490752689878
59650753,0.9142867643846069
59737744,0.3430715783876878
59768804,0.9713880341755348
59805318,0.27688063784831995
59895249,0.653972780857951
